timestamp,local_addr,remote_addr,pid,process_name,ai_related,bytes_sent_mb,bytes_recv_mb
2026-03-25T14:42:32.078641,127.0.0.1:58305,127.0.0.1:52640,25836,language_server_windows_x64.exe,False,1760.4,1464.8
2026-03-25T14:42:32.078641,127.0.0.1:56330,127.0.0.1:63406,38616,language_server_windows_x64.exe,False,1760.4,1464.8
2026-03-25T14:42:32.078641,127.0.0.1:63015,127.0.0.1:50619,6316,language_server_windows_x64.exe,False,1760.4,1464.8
2026-03-25T14:42:32.078641,127.0.0.1:51278,127.0.0.1:51277,17236,AvastUI.exe,False,1760.4,1464.8
2026-03-25T14:42:32.078641,2606:4700:110:8f9b:3cb2:e7f1:6960:e40f:61347,2c0f:fb50:4002:808::200a:443,42988,language_server_windows_x64.exe,False,1760.4,1464.8
2026-03-25T14:42:32.078641,2606:4700:110:8f9b:3cb2:e7f1:6960:e40f:52013,2001:4860:4802:36::223:443,18820,language_server_windows_x64.exe,False,1760.4,1464.8
2026-03-25T14:42:32.078641,127.0.0.1:54520,127.0.0.1:64678,43064,Antigravity.exe,False,1760.4,1464.8
2026-03-25T14:42:32.078641,2606:4700:110:8f9b:3cb2:e7f1:6960:e40f:65033,2c0f:fb50:4002:802::200e:443,11892,chrome.exe,False,1760.4,1464.8
2026-03-25T14:42:32.078641,127.0.0.1:55561,127.0.0.1:59967,19644,language_server_windows_x64.exe,False,1760.4,1464.8
2026-03-25T14:42:32.078641,127.0.0.1:9222,127.0.0.1:60211,40012,chrome.exe,False,1760.4,1464.8
2026-03-25T14:42:32.078641,2606:4700:110:8f9b:3cb2:e7f1:6960:e40f:49508,2c0f:fb50:4002:802::200a:443,18820,language_server_windows_x64.exe,False,1760.4,1464.8
2026-03-25T14:42:32.078641,127.0.0.1:49601,127.0.0.1:61919,44564,Antigravity.exe,False,1760.4,1464.8
2026-03-25T14:42:32.078641,127.0.0.1:54530,127.0.0.1:55876,33388,Antigravity.exe,False,1760.4,1464.8
2026-03-25T14:42:32.078641,127.0.0.1:63030,127.0.0.1:57065,18252,Antigravity.exe,False,1760.4,1464.8
2026-03-25T14:42:32.078641,127.0.0.1:50447,127.0.0.1:49467,42996,Antigravity.exe,False,1760.4,1464.8
2026-03-25T14:42:57.927836,127.0.0.1:58305,127.0.0.1:52640,25836,language_server_windows_x64.exe,False,1768.8,1468.5
2026-03-25T14:42:57.927836,127.0.0.1:56330,127.0.0.1:63406,38616,language_server_windows_x64.exe,False,1768.8,1468.5
2026-03-25T14:42:57.927836,127.0.0.1:63015,127.0.0.1:50619,6316,language_server_windows_x64.exe,False,1768.8,1468.5
2026-03-25T14:42:57.927836,::1:80,::1:65518,47268,httpd.exe,False,1768.8,1468.5
2026-03-25T14:42:57.927836,127.0.0.1:51278,127.0.0.1:51277,17236,AvastUI.exe,False,1768.8,1468.5
2026-03-25T14:42:57.927836,2606:4700:110:8f9b:3cb2:e7f1:6960:e40f:61347,2c0f:fb50:4002:808::200a:443,42988,language_server_windows_x64.exe,False,1768.8,1468.5
2026-03-25T14:42:57.927836,2606:4700:110:8f9b:3cb2:e7f1:6960:e40f:52013,2001:4860:4802:36::223:443,18820,language_server_windows_x64.exe,False,1768.8,1468.5
2026-03-25T14:42:57.927836,127.0.0.1:54520,127.0.0.1:64678,43064,Antigravity.exe,False,1768.8,1468.5
2026-03-25T14:42:57.927836,2606:4700:110:8f9b:3cb2:e7f1:6960:e40f:65033,2c0f:fb50:4002:802::200e:443,11892,chrome.exe,False,1768.8,1468.5
2026-03-25T14:42:57.927836,127.0.0.1:55561,127.0.0.1:59967,19644,language_server_windows_x64.exe,False,1768.8,1468.5
2026-03-25T14:42:57.927836,127.0.0.1:9222,127.0.0.1:60211,40012,chrome.exe,False,1768.8,1468.5
2026-03-25T14:42:57.927836,2606:4700:110:8f9b:3cb2:e7f1:6960:e40f:49508,2c0f:fb50:4002:802::200a:443,18820,language_server_windows_x64.exe,False,1768.8,1468.5
2026-03-25T14:42:57.927836,127.0.0.1:49601,127.0.0.1:61919,44564,Antigravity.exe,False,1768.8,1468.5
2026-03-25T14:42:57.927836,127.0.0.1:54530,127.0.0.1:55876,33388,Antigravity.exe,False,1768.8,1468.5
2026-03-25T14:42:57.927836,127.0.0.1:63030,127.0.0.1:57065,18252,Antigravity.exe,False,1768.8,1468.5
2026-03-25T14:43:30.487375,127.0.0.1:58305,127.0.0.1:52640,25836,language_server_windows_x64.exe,False,1774.7,1471.2
2026-03-25T14:43:30.487375,127.0.0.1:56330,127.0.0.1:63406,38616,language_server_windows_x64.exe,False,1774.7,1471.2
2026-03-25T14:43:30.487375,127.0.0.1:63015,127.0.0.1:50619,6316,language_server_windows_x64.exe,False,1774.7,1471.2
2026-03-25T14:43:30.487375,127.0.0.1:51278,127.0.0.1:51277,17236,AvastUI.exe,False,1774.7,1471.2
2026-03-25T14:43:30.487375,2606:4700:110:8f9b:3cb2:e7f1:6960:e40f:61347,2c0f:fb50:4002:808::200a:443,42988,language_server_windows_x64.exe,False,1774.7,1471.2
2026-03-25T14:43:30.487375,2606:4700:110:8f9b:3cb2:e7f1:6960:e40f:52013,2001:4860:4802:36::223:443,18820,language_server_windows_x64.exe,False,1774.7,1471.2
2026-03-25T14:43:30.487375,127.0.0.1:54520,127.0.0.1:64678,43064,Antigravity.exe,False,1774.7,1471.2
2026-03-25T14:43:30.487375,2606:4700:110:8f9b:3cb2:e7f1:6960:e40f:65033,2c0f:fb50:4002:802::200e:443,11892,chrome.exe,False,1774.7,1471.2
2026-03-25T14:43:30.487375,127.0.0.1:55561,127.0.0.1:59967,19644,language_server_windows_x64.exe,False,1774.7,1471.2
2026-03-25T14:43:30.487375,127.0.0.1:9222,127.0.0.1:60211,40012,chrome.exe,False,1774.7,1471.2
2026-03-25T14:43:30.487375,2606:4700:110:8f9b:3cb2:e7f1:6960:e40f:49508,2c0f:fb50:4002:802::200a:443,18820,language_server_windows_x64.exe,False,1774.7,1471.2
2026-03-25T14:43:30.487375,127.0.0.1:49601,127.0.0.1:61919,44564,Antigravity.exe,False,1774.7,1471.2
2026-03-25T14:43:30.487375,127.0.0.1:54530,127.0.0.1:55876,33388,Antigravity.exe,False,1774.7,1471.2
2026-03-25T14:43:30.487375,127.0.0.1:63030,127.0.0.1:57065,18252,Antigravity.exe,False,1774.7,1471.2
2026-03-25T14:43:30.487375,127.0.0.1:50447,127.0.0.1:49467,42996,Antigravity.exe,False,1774.7,1471.2
